ID;Pays;Taux;Mois;Montant;Niveau de risque;Emprunteur;capital social;année de création;Antériorité;effectifs;Nombre de mois de la période 15;Nombre de mois de la période 16;Nombre de mois de la période 17;Nombre de mois de la période 18;Chiffre d'Affaires 15;Chiffre d'Affaires 16;Chiffre d'Affaires 17;Chiffre d'Affaires 18;Evolution du Chiffre d'Affaires 15;Evolution du Chiffre d'Affaires 16;Evolution du Chiffre d'Affaires 17;Evolution du Chiffre d'Affaires 18;EBE(retraité des loyers de leasing) 15;EBE(retraité des loyers de leasing) 16;EBE(retraité des loyers de leasing) 17;EBE(retraité des loyers de leasing) 18;Marge d'EBE 15;Marge d'EBE 16;Marge d'EBE 17;Marge d'EBE 18;Resultat Net 15;Resultat Net 16;Resultat Net 17;Resultat Net 18;Total Bilan 15;Total Bilan 16;Total Bilan 17;Total Bilan 18;BFRE 15;BFRE 16;BFRE 17;BFRE 18;Capacité de remboursement (FCCR) 15;Capacité de remboursement (FCCR) 16;Capacité de remboursement (FCCR) 17;Capacité de remboursement (FCCR) 18;Fonds Propres 15;Fonds Propres 16;Fonds Propres 17;Fonds Propres 18;Fonds Propres / Total Bilan 15;Fonds Propres / Total Bilan 16;Fonds Propres / Total Bilan 17;Fonds Propres / Total Bilan 18;Passif circulant 15;Passif circulant 16;Passif circulant 17;Passif circulant 18;Actif immobilisé 15;Actif immobilisé 16;Actif immobilisé 17;Actif immobilisé 18;Actif circulant 15;Actif circulant 16;Actif circulant 17;Actif circulant 18;Dettes court terme 15;Dettes court terme 16;Dettes court terme 17;Dettes court terme 18;Dettes Moyen long terme 15;Dettes Moyen long terme 16;Dettes Moyen long terme 17;Dettes Moyen long terme 18;Dettes Nettes / EBE(* années) 15;Dettes Nettes / EBE(* années) 16;Dettes Nettes / EBE(* années) 17;Dettes Nettes / EBE(* années) 18;Dettes Nettes / Fonds propres 15;Dettes Nettes / Fonds propres 16;Dettes Nettes / Fonds propres 17;Dettes Nettes / Fonds propres 18;BFRE en nombre de jours de CA 15;BFRE en nombre de jours de CA 16;BFRE en nombre de jours de CA 17;BFRE en nombre de jours de CA 18
465655398;France;5,50 %;36;150 000 €;B;Cogiway;10 000 €;2013;2013;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210156012;France;6,50 %;60;280 000 €;B;MILENO;1 000 €;2016;2016;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418070633;France;6,50 %;60;135 000 €;B;Image Point Com;53 368 €;2000;2000;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939598897;France;5,50 %;36;400 000 €;B;Compagnie de Construction;250 000 €;2001;2001;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179667584;France;6,50 %;60;250 000 €;B;Serres du Jangoux;15 321 €;1991;1991;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634712530;France;0.09;60;150 000 €;C;Société A. Maunier Distillerie Janot;1 500 000 €;1957;1957;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777300472;France;0.09;60;100 000 €;C;Elvis and Co;30 000 €;2014;2014;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535373416;France;6,50 %;60;400 000 €;B;ZACORE;22 867 €;1997;1997;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444291409;France;6,50 %;60;160 000 €;B;Tech-D2;1 000 €;2012;2012;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
906036710;France;5,50 %;36;280 000 €;B;Saint Exupéry;11 120 €;2014;2014;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479909740;France;8,50 %;48;55 000 ;C;Michel Bartes;11 434 €;1986;1986;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205949836;France;5,50 %;36;85 000 €;B;Euroburos;60 000 €;2005;2005;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603307406;France;6,50 %;60;172 000 €;B;KPI;100 000 €;2009;2009;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162725963;France;0.09;60;100 000 €;C;Active Réseaux et Télécom;2 000 €;2009;2009;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979286777;France;6,50 %;60;350 000 €;B;Danem;53 352 €;1996;1996;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375311021;France;5,50 %;36;50 000 €;B;Learn Assembly;11 111 €;2013;2013;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631292024;France;8,75 %;60;70 000 €;C;Diffox - Diffusion Oyonnaxienne;80 000 €;1999;1999;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248911103;France;5,50 %;36;120 000 €;B;Noledge;80 160 €;2002;2002;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245863318;France;6,50 %;84;658 000 €;B;Holding VBC Loisir;1 000 €;2016;2016;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791836757;France;6,50 %;60;300 000 €;B;Entreprise Travaux Agricoles Publics;7 622 €;1978;1978;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531055107;France;0.08;48;150 000 €;C;IDSOFT;30 000 €;2003;2003;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466586726;France;0.06;60;150 000 €;B;M.G. Editions;50 000 €;1991;1991;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695822248;France;6,25 %;60;200 000 €;B;Elixirs & Co;61 848 €;2003;2003;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140634450;France;4,75 %;48;80 000 €;A;Catherine Blanc;366 036 €;1989;1989;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572504693;France;4,75 %;36;1 500 000 €;A;SLB;3 000 000 €;1991;1991;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46650714;France;5,50 %;36;100 000 €;B;Sonera;8 000 €;1986;1986;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117978880;France;6,50 %;60;120 000 €;B;Couleurs de Façade;20 000 €;2013;2013;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442405582;France;4,75 %;48;170 000 €;A;Oracom;129 532 €;1994;1994;51 à 250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961136470;France;5,50 %;36;825 000 €;B;Capelli;15 139 197 €;1976;1976;51 à 250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348254494;France;0.06;36;50 000 €;B;Le Yéti;8 000 €;2006;2006;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444556752;France;5,50 %;36;75 000 €;B;DG Rénovation;6 000 €;2007;2007;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846544325;France;0.06;48;35 000 €;B;La Storia;7 622 €;1993;1993;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836011416;France;0.08;48;150 000 €;C;Leyravaud Patrimoine;50 000 €;2011;2011;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476327695;France;5,95 %;60;150 000 €;B;Phenix Resort;30 000 €;2016;2016;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768368670;France;0.06;60;800 000 €;B;Isart Digital;5 946 €;1999;1999;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615953123;France;6,50 %;60;284 000 €;B;RetailIDF Ouest;2 385 352 €;2015;2015;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461501084;France;0.06;36;250 000 €;B;Axetel;100 000 €;1992;1992;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973877137;France;6,95 %;60;150 000 €;B;Desiderius;50 000 €;2004;2004;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319393610;France;4,50 %;6;700 000 €;B;J.P. Gruhier;3 519 061 €;1972;1972;51 à 250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323918947;France;5,50 %;60;500 000 €;A;JLT Management;100 000 €;2016;2016;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420494594;France;5,50 %;36;750 000 €;B;OneAccess;3 074 612 €;2001;2001;251 à 1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363682494;France;0.06;36;500 000 €;B;OJH;1 357 990 €;2013;2013;51 à 250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525663230;France;0.07;60;250 000 €;B;APARIS;20 389 €;2000;2000;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250572191;France;0.08;36;150 000 €;C;Blanchisserie Teinturerie Wartner;1 012 242 €;1958;1958;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556915020;France;0.05;60;1 000 000 €;A;Reworld Media;627 776 €;2001;2001;251 à 1 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323532803;France;0.05;60;70 000 €;A;Cabinet de Stoop;20 000 €;2009;2009;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51751352;France;7,50 %;60;140 000 €;B;Event Capital;1 195 €;2013;2013;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153003420;France;7,50 %;60;50 000 €;B;Event Capital;1 195 €;2013;2013;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834208286;France;8,50 %;48;125 000 €;C;Prodibio;100 000 €;1998;1998;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865711562;France;5,50 %;30;200 000 €;B;5àsec RIF;22 702 832 €;1998;1998;251 à 1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790395975;France;5,50 %;18;1 000 000 €;B;Regourd Aviation;4 500 000 €;1977;1977;51 à 250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276423609;France;7,50 %;60;150 000 €;B;Orchid Création;15 000 €;2012;2012;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567414543;France;0.09;60;100 000 €;C;L'Avenir Lochères Ambulances;950 350 €;1997;1997;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478210765;France;6,50 %;60;250 000 €;B;JMJ Holding;260 000 €;2016;2016;1 à 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285943742;France;0.06;60;45 000 €;B;M.G. Editions;50 000 €;1991;1991;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361037279;France;7,50 %;60;400 000 €;B;Orchid Création;15 000 €;2012;2012;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213210718;France;0.05;60;500 000 €;A;Fleurus Presse;49 783 €;1986;1986;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128220295;France;8,50 %;48;250 000 €;C;T&T Nature;30 000 €;2009;2009;11 à 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72625677;Espagne;6,75 %;24;31 500 €;C;PUERTAS ARTAMA SL;3 042 €;2012;2012;1 à 10;12 mois;12 mois;12 mois;;229;457;526;;NA;99,53%;15,14%;;-2;6;29;;-0.05;0% - 5%;5% - 10%;;-0,50%;0 % - 5 %;0 % - 5 %;;158;158;193;;-19;-10;-10;;-1,09;1,92;3,38;;2;5;18;;1,33%;3,02%;9,34%;;155;152;173;;17;16;15;;142;143;178;;47;9;25;;1;5;2;;-18,16 *;2,43 *;0,41 *;;2059,44%;290,89%;66,52%;;;;;
25182861;Italie;5,35 %;30;900 000 €;B;Sirio;2 400 000 €;1992;1998;251 à 1.000;12 mois;12 mois;12 mois;;42 170;47 827;58 533;;N/A;13,42%;22,38%;;3 412;3 198;6 592;;5% - 10%;5% - 10%;10% - 15%;;0% - 5%;0% - 5%;0% - 5%;;20 823;23 980;50 684;;2 401;4 095;-5 383;;1,1;0,88;1,61;;1 793;2 050;8 236;;8,61%;8,55%;16,25%;;11 638;13 293;27 591;;6 927;7 520;38 733;;12 655;14 450;11 950;;4 931;2 808;6 168;;2 333;6 520;4 186;;1,62 *;2,61 *;1,45 *;;3,08;4,07;1,16;;;;;
234485810;Italie;5,50 %;36;550 000 €;B;Tomet Mechanics;10 000 €;2009;2010;51 à 250;12 mois;12 mois;12 mois;;11 339;10 792;11 719;;N/A;-4,82%;8,59%;;978;375;1 059;;5% - 10%;0% - 5%;5% - 10%;;0% - 5%;-4,9%;0% - 5%;;9 749;9 765;8 842;;2 982;2 104;1 587;;1,05;0,49;1,39;;1 400;1 249;1 347;;14,36%;12,79%;15,23%;;7 316;7 561;7 946;;3 404;3 404;3 030;;6 168;6 127;5 632;;3 363;2 977;2 164;;1 023;1 071;555;;4,48 *;10,79 *;2,47 *;;3,13;3,24;1,94;;;;;
841963351;Espagne;6,95 %;72;500 000 €;B;BALLENOIL;2 791 000 €;2010;2010;11 à 50;12 mois;12 mois;12 mois;;118359;131491;160540;;N/A;11,10%;22,09%;;730;1120;1264;;0% - 5%;0% - 5%;0% - 5%;;0 % - 5 %;0 % - 5 %;0 % - 5 %;;19055;25167;30085;;-11149;-14136;-16227;;0,47;0,55;0,64;;1870;3498;4777;;9,81%;13,90%;15,88%;;13710;17523;20783;;10256;13345;18692;;8799;11822;11393;;875;1147;1267;;3475;4146;5470;;-2,58 *;-2,80 *;-0,08 *;;-100,97%;-89,82%;-2,10%;;;;;
935090397;Italie;6,95 %;36;110 000 €;C;Tuscanlogistics;80 000 €;1997;2016;11 à 50;12 mois;12 mois;12 mois;;1 556;2 027;2 007;;N/A;30,25%;-0,97%;;155;203;227;;5% - 10%;10% - 15%;10% - 15%;;0% - 5%;0% - 5%;0% - 5%;;1 274;1 652;1 718;;676;639;585;;2,56;1,94;1,53;;413;453;476;;32,43%;27,42%;27,68%;;584;728;843;;298;637;754;;941;979;913;;128;185;265;;97;285;263;;1,30 *;2,09 *;2,29 *;;0,48;0,94;1,09;;;;;
253038629;Italie;4,80 %;36;700 000 €;B+;Italian Food;4 000 000 €;1973;1973;51 à 250;12 mois;12 mois;12 mois;;35 442;42 628;55 407;;N/A;20,28%;29,98%;;3 999;4 060;4 922;;10% - 15%;5% - 10%;5% - 10%;;0% - 5%;0% - 5%;0% - 5%;;48 388;63 197;69 932;;7 397;9 883;9 580;;1,93;1,76;1,85;;13 705;13 833;14 163;;28,32%;21,89%;20,25%;;33 619;47 891;52 380;;16 109;17 026;19 755;;30 918;43 369;44 662;;11 676;17 312;20 738;;1 733;2 303;2 706;;3,23 *;4,57 *;4,72 *;;0,94;1,34;1,64;;;;;
545522959;Italie;5,50 %;36;128 866 €;B;La Verde Vita;30 000 €;2004;2010;11 à 50;12 mois;12 mois;12 mois;;3 445;3 883;5 164;;N/A;12,72%;33,00%;;437;488;804;;10% - 15%;10% - 15%;15% - 20%;;NaN;NaN;NaN;;2 206;2 728;4 129;;1 017;1 268;1 693;;1,79;1,39;1,27;;145;215;501;;NaN;NaN;NaN;;1 577;1 970;2 861;;514;576;794;;1 666;2 111;3 288;;849;625;1 201;;254;585;1 064;;2,52 *;2,30 *;2,31 *;;7,59;5,22;3,71;;;;;
2202320;Italie;5,40 %;48;100 000 €;B+;Rivi Magnetics;119 000 €;2001;2001;11 à 50;12 mois;12 mois;12 mois;;4 406;4 533;4 997;;N/A;2,87%;10,25%;;442;494;421;;10% - 15%;10% - 15%;5% - 10%;;0% - 5%;0% - 5%;0% - 5%;;2 624;3 000;3 003;;-224;341;644;;1,62;1,5;1,2;;231;251;322;;8,80%;8,37%;10,73%;;1 695;1 439;1 920;;679;569;861;;1 914;2 387;2 103;;137;3;514;;312;868;381;;-0,32 *;0,47 *;1,78 *;;-0,61;0,93;2,33;;;;;
451702733;Italie;6,25 %;48;700 000 €;B;La Leonessa;3 504 285 €;2001;2010;51 à 250;12 mois;12 mois;12 mois;;50 838;47 112;55 866;;N/A;-7,33%;18,58%;;6 154;6 208;7 987;;10% - 15%;10% - 15%;10% - 15%;;-4,3%;0% - 5%;0% - 5%;;54 886;53 556;52 347;;12 053;10 584;8 657;;1,01;1,18;1,1;;2 919;3 241;6 397;;5,32%;6,05%;12,22%;;36 174;28 431;28 394;;30 128;29 895;28 737;;24 687;23 584;23 545;;22 819;13 333;12 206;;5 574;12 880;8 052;;4,52 *;4,14 *;2,47 *;;9,53;7,93;3,08;;;;;
200496524;Italie;6,50 %;20;50 000 €;C;Due Emme Impianti;50 000 €;1994;1994;1 à 10;12 mois;12 mois;12 mois;;691;507;308;;N/A;-26,61%;-39,22%;;133;105;95;;15% - 20%;20% - 25%;30% - 35%;;5% - 10%;5% - 10%;5% - 10%;;752;566;580;;-1;-96;25;;2,1;1,98;1,11;;51;63;90;;6,83%;11,13%;15,45%;;458;259;203;;359;414;397;;390;150;183;;-;30;44;;170;194;196;;1,11 *;1,91 *;2,45 *;;2,88;3,18;2,61;;;;;
733596499;Italie;5,95 %;36;150 000 €;B;Diemme Marketing;10 000 €;2012;2012;11 à 50;12 mois;12 mois;12 mois;;577;2 486;2 586;;N/A;331,04%;4,01%;;286;1 143;493;;45% - 50%;45% - 50%;15% - 20%;;20% - 25%;25% - 30%;5% - 10%;;388;1 718;1 117;;-;728;-124;;39,48;317,44;127,09;;136;714;249;;35,05%;41,55%;22,30%;;244;986;829;;13;61;283;;375;1 657;833;;-;-;1;;-;-;-;;-0,19 *;-0,24 *;-0,09 *;;-0,41;-0,39;-0,17;;;;;
126028201;Espagne;7,20 %;48;250 000 €;C;ALAMEDA-TORRENT SLU;571 010 €;2000;2006;11 à 50;12 mois;12 mois;12 mois;;2 762;3 977;4 435;;N/A;43,99%;11,52%;;266;413;376;;5% - 10%;10% - 15%;5% - 10%;;0 % - 5 %;0 % - 5 %;0 % - 5 %;;3 520;4 145;4 077;;140;298;172;;1,02;1,38;1,22;;976;1 066;1 138;;27,74%;25,71%;27,91%;;1 454;1 766;2 004;;1 924;2 073;1 893;;1 596;2 072;2 184;;493;524;753;;922;1 144;920;;-;-;-;;-;-;-;;;;;
292465256;Italie;7,20 %;36;45 000 €;C;Latteria del Molise;40 000 €;2013;2013;11 à 50;12 mois;12 mois;12 mois;;2 912;2 742;2 949;;N/A;-5,81%;7,55%;;102;156;157;;0% - 5%;5% - 10%;5% - 10%;;NaN;NaN;NaN;;952;1 927;2 143;;85;157;292;;7,87;2,31;1,21;;292;369;402;;30,64%;NaN;NaN;;642;843;991;;37;905;884;;912;1 021;1 258;;-;-;17;;-;657;714;;-1,58 *;3,45 *;3,83 *;;-0,55;1,46;1,5;;;;;
756660918;Espagne;6,75 %;60;2 000 000 €;B;Acuster;2 471 215 €;2005;2014;51 à 250;12 mois;12 mois;12 mois;;29029;30946;30895;;N/A;6,60%;-0,17%;;3521;3101;3030;;10% - 15%;10% - 15%;5% - 10%;;0 % - 5 %;0 % - 5 %;0 % - 5 %;;36534;41084;39302;;-2158;-3944;-1975;;1,71;1,63;1,56;;8920;10376;10408;;24,41%;25,26%;26,48%;;18843;23380;21890;;17760;17891;17414;;18774;21194;21888;;8872;10360;10048;;7890;3894;5220;;4,17 *;4,03 *;4,39 *;;164,50%;120,43%;127,74%;;;;;
928599212;Italie;6,20 %;48;2 000 000 €;B;Wal-Cor-Corsanini di Carlo Santini & C.;200 000 €;1982;1988;51 à 250;12 mois;12 mois;12 mois;;58 940;61 340;57 690;;N/A;4,07%;-5,95%;;8 494;9 312;9 050;;10% - 15%;15% - 20%;15% - 20%;;5% - 10%;5% - 10%;5% - 10%;;75 066;79 505;82 443;;31 311;33 238;36 507;;0,99;1,28;1,03;;14 930;15 622;15 352;;19,89%;19,65%;18,62%;;41 091;48 248;43 883;;18 291;18 106;18 161;;56 315;60 952;63 564;;8 045;16 019;14 436;;13 553;9 714;16 933;;2,37 *;2,52 *;3,29 *;;1,35;1,5;1,94;;;;;
705233693;Italie;5,50 %;36;1 000 000 €;B;Werther International;3 609 000 €;1976;2018;251 à 1.000;12 mois;12 mois;12 mois;;76 997;69 358;71 405;;N/A;-9,92%;2,95%;;4 952;5 191;4 915;;5% - 10%;5% - 10%;5% - 10%;;0% - 5%;0% - 5%;0% - 5%;;86 650;77 159;74 473;;40 689;35 163;36 087;;0,84;1,02;0,94;;18 495;17 304;21 917;;21,34%;22,43%;29,43%;;60 862;53 883;47 114;;16 608;16 062;15 462;;69 688;60 475;57 898;;32 632;32 632;26 737;;3 006;1 831;2 458;;7,02 *;6,44 *;5,74 *;;1,88;1,93;1,29;;;;;
489677876;Italie;6,70 %;36;35 000 €;C;Equienergia;31 200 €;2010;2016;1 à 10;12 mois;12 mois;12 mois;;77;214;267;;N/A;177,73%;25,01%;;18;44;54;;20% - 25%;20% - 25%;20% - 25%;;0% - 5%;5% - 10%;5% - 10%;;201;239;254;;;-27;2;;;2,39;1,09;;;65;86;;;26,99%;33,66%;;;125;147;;;179;167;;;54;85;;;-;15;;;19;40;;;0,42 *;1,01 *;;;0,29;0,64;;;;;
669270366;France;2,50 %;24;100 000 €;A+;Allianz;991 967 200 €;1989;2016;Plus de 1000;NA;;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544225160;Italie;7,40 %;48;150 000 €;C;Rapitex;250 000 €;2016;2016;1 à 10;NA;NA;9 mois;12 mois;;;644;1 052;;;NaN;22,59%;;;134;220;;;20% - 25%;20% - 25%;;;10% - 15%;10% - 15%;;;473;917;;;254;202;;;50,97;2,45;;;184;290;;;38,81%;31,61%;;;289;524;;;216;258;;;257;552;;;261;306;;;-;389;;;1,92 *;3,10 *;;;1,4;2,35;;;;
912763259;Italie;5,50 %;36;150 000 €;B;Filati Biagioli Modesto;6 900 000 €;1992;1992;51 à 250;12 mois;12 mois;12 mois;;39 767;30 295;33 047;;N/A;-23,82%;9,08%;;2 736;2 248;1 802;;5% - 10%;5% - 10%;5% - 10%;;-1,3%;0% - 5%;0% - 5%;;38 770;38 786;40 357;;20 384;19 023;19 549;;1,16;1,28;1,05;;9 873;10 319;10 746;;25,47%;26,60%;26,63%;;25 759;25 160;25 339;;5 646;5 597;5 761;;33 064;33 128;34 539;;12 366;10 511;9 555;;1 650;2 157;3 189;;5,12 *;5,58 *;7,02 *;;1.42;1.22;1.18;;;;;
